Timestamp,Temperature (C)
2024-02-08 03:00:00,74.86
2024-02-08 03:30:00,73.79
2024-02-08 04:00:00,73.79
2024-02-08 04:30:00,73.36
2024-02-08 05:00:00,74.68
2024-02-08 05:30:00,73.14
2024-02-08 06:00:00,74.7
2024-02-08 06:30:00,75.4
2024-02-08 07:00:00,75.11
2024-02-08 07:30:00,73.28
2024-02-08 08:00:00,73.08
2024-02-08 08:30:00,73.67
2024-02-08 09:00:00,73.58
2024-02-08 09:30:00,71.67
2024-02-08 10:00:00,70.65
2024-02-08 10:30:00,70.99
2024-02-08 11:00:00,70.18
2024-02-08 11:30:00,68.93
2024-02-08 12:00:00,69.65
2024-02-08 12:30:00,69.8
2024-02-08 13:00:00,70.84
2024-02-08 13:30:00,70.53
2024-02-08 14:00:00,70.0
2024-02-08 14:30:00,70.94
2024-02-08 15:00:00,69.95
2024-02-08 15:30:00,71.61
2024-02-08 16:00:00,71.25
2024-02-08 16:30:00,70.78
2024-02-08 17:00:00,71.44
2024-02-08 17:30:00,69.53
2024-02-08 18:00:00,68.25
2024-02-08 18:30:00,69.94
2024-02-08 19:00:00,69.28
2024-02-08 19:30:00,69.18
2024-02-08 20:00:00,67.84
2024-02-08 20:30:00,68.47
2024-02-08 21:00:00,69.21
2024-02-08 21:30:00,70.65
2024-02-08 22:00:00,72.48
2024-02-08 22:30:00,71.08
2024-02-08 23:00:00,71.98
2024-02-08 23:30:00,73.93
2024-02-09 00:00:00,73.76
2024-02-09 00:30:00,74.43
2024-02-09 01:00:00,74.69
2024-02-09 01:30:00,74.51
2024-02-09 02:00:00,73.01
2024-02-09 02:30:00,71.72
2024-02-09 03:00:00,73.65
2024-02-09 03:30:00,74.92
2024-02-09 04:00:00,75.91
2024-02-09 04:30:00,76.12
2024-02-09 05:00:00,77.21
2024-02-09 05:30:00,77.72
2024-02-09 06:00:00,76.07
2024-02-09 06:30:00,74.41
2024-02-09 07:00:00,73.01
2024-02-09 07:30:00,73.5
2024-02-09 08:00:00,75.27
2024-02-09 08:30:00,73.83
2024-02-09 09:00:00,72.13
2024-02-09 09:30:00,70.79
2024-02-09 10:00:00,71.24
2024-02-09 10:30:00,70.47
2024-02-09 11:00:00,69.79
2024-02-09 11:30:00,70.79
2024-02-09 12:00:00,68.94
2024-02-09 12:30:00,68.28
2024-02-09 13:00:00,67.8
2024-02-09 13:30:00,68.22
2024-02-09 14:00:00,69.64
2024-02-09 14:30:00,69.84
2024-02-09 15:00:00,71.53
2024-02-09 15:30:00,72.1
2024-02-09 16:00:00,74.08
2024-02-09 16:30:00,74.85
2024-02-09 17:00:00,73.29
2024-02-09 17:30:00,74.16
2024-02-09 18:00:00,75.96
2024-02-09 18:30:00,75.3
2024-02-09 19:00:00,76.24
2024-02-09 19:30:00,77.9
2024-02-09 20:00:00,79.19
2024-02-09 20:30:00,78.33
2024-02-09 21:00:00,78.34
2024-02-09 21:30:00,78.29
2024-02-09 22:00:00,78.74
2024-02-09 22:30:00,79.73
2024-02-09 23:00:00,80.09
2024-02-09 23:30:00,80.72
2024-02-10 00:00:00,78.85
2024-02-10 00:30:00,78.08
2024-02-10 01:00:00,76.79
2024-02-10 01:30:00,77.3
2024-02-10 02:00:00,75.54
2024-02-10 02:30:00,76.48
2024-02-10 03:00:00,74.67
2024-02-10 03:30:00,76.04
2024-02-10 04:00:00,77.29
2024-02-10 04:30:00,75.81
2024-02-10 05:00:00,75.88
2024-02-10 05:30:00,77.71
2024-02-10 06:00:00,77.2
2024-02-10 06:30:00,76.86
2024-02-10 07:00:00,74.9
2024-02-10 07:30:00,76.85
2024-02-10 08:00:00,75.03
2024-02-10 08:30:00,76.13
2024-02-10 09:00:00,77.54
2024-02-10 09:30:00,77.52
2024-02-10 10:00:00,79.29
2024-02-10 10:30:00,79.83
2024-02-10 11:00:00,80.55
2024-02-10 11:30:00,79.75
2024-02-10 12:00:00,80.9
2024-02-10 12:30:00,79.45
2024-02-10 13:00:00,78.93
2024-02-10 13:30:00,77.18
2024-02-10 14:00:00,78.17
2024-02-10 14:30:00,77.65
2024-02-10 15:00:00,77.82
2024-02-10 15:30:00,79.58
2024-02-10 16:00:00,81.21
2024-02-10 16:30:00,79.4
2024-02-10 17:00:00,78.53
2024-02-10 17:30:00,76.89
2024-02-10 18:00:00,74.97
2024-02-10 18:30:00,74.51
2024-02-10 19:00:00,74.24
2024-02-10 19:30:00,74.99
2024-02-10 20:00:00,74.1
2024-02-10 20:30:00,72.31
2024-02-10 21:00:00,73.59
2024-02-10 21:30:00,73.35
2024-02-10 22:00:00,72.49
2024-02-10 22:30:00,73.23
2024-02-10 23:00:00,73.94
2024-02-10 23:30:00,74.69
2024-02-11 00:00:00,76.24
2024-02-11 00:30:00,74.32
2024-02-11 01:00:00,75.39
2024-02-11 01:30:00,77.04
2024-02-11 02:00:00,78.65
2024-02-11 02:30:00,79.61
2024-02-11 03:00:00,79.1
2024-02-11 03:30:00,79.37
2024-02-11 04:00:00,79.12
2024-02-11 04:30:00,81.0
2024-02-11 05:00:00,80.88
2024-02-11 05:30:00,80.42
2024-02-11 06:00:00,81.81
2024-02-11 06:30:00,81.4
2024-02-11 07:00:00,82.85
2024-02-11 07:30:00,83.8
2024-02-11 08:00:00,85.16
2024-02-11 08:30:00,85.14
2024-02-11 09:00:00,85.74
2024-02-11 09:30:00,85.37
2024-02-11 10:00:00,86.4
2024-02-11 10:30:00,86.5
2024-02-11 11:00:00,85.62
2024-02-11 11:30:00,85.37
2024-02-11 12:00:00,83.91
2024-02-11 12:30:00,85.09
2024-02-11 13:00:00,87.01
2024-02-11 13:30:00,86.52
2024-02-11 14:00:00,85.66
2024-02-11 14:30:00,85.44
2024-02-11 15:00:00,85.97
2024-02-11 15:30:00,86.3
2024-02-11 16:00:00,85.71
2024-02-11 16:30:00,86.32
2024-02-11 17:00:00,86.12
2024-02-11 17:30:00,85.1
2024-02-11 18:00:00,83.65
2024-02-11 18:30:00,83.5
2024-02-11 19:00:00,84.89
2024-02-11 19:30:00,84.56
2024-02-11 20:00:00,84.71
2024-02-11 20:30:00,86.4
2024-02-11 21:00:00,84.79
2024-02-11 21:30:00,82.95
2024-02-11 22:00:00,83.37
2024-02-11 22:30:00,82.83
2024-02-11 23:00:00,83.05
2024-02-11 23:30:00,84.07
2024-02-12 00:00:00,83.54
2024-02-12 00:30:00,84.68
2024-02-12 01:00:00,85.97
2024-02-12 01:30:00,86.21
2024-02-12 02:00:00,84.25
2024-02-12 02:30:00,83.87
2024-02-12 03:00:00,82.46
2024-02-12 03:30:00,84.17
2024-02-12 04:00:00,82.75
2024-02-12 04:30:00,84.25
2024-02-12 05:00:00,83.59
2024-02-12 05:30:00,82.85
2024-02-12 06:00:00,84.37
2024-02-12 06:30:00,83.43
2024-02-12 07:00:00,82.44
2024-02-12 07:30:00,80.44
2024-02-12 08:00:00,80.85
2024-02-12 08:30:00,80.51
2024-02-12 09:00:00,81.09
2024-02-12 09:30:00,81.47
2024-02-12 10:00:00,82.33
2024-02-12 10:30:00,80.82
2024-02-12 11:00:00,80.24
2024-02-12 11:30:00,81.66
2024-02-12 12:00:00,83.53
2024-02-12 12:30:00,82.36
2024-02-12 13:00:00,81.73
2024-02-12 13:30:00,82.25
2024-02-12 14:00:00,80.79
2024-02-12 14:30:00,80.38
2024-02-12 15:00:00,80.38
2024-02-12 15:30:00,82.09
2024-02-12 16:00:00,81.28
2024-02-12 16:30:00,82.08
2024-02-12 17:00:00,81.18
2024-02-12 17:30:00,82.11
2024-02-12 18:00:00,83.06
2024-02-12 18:30:00,81.42
2024-02-12 19:00:00,81.47
2024-02-12 19:30:00,83.13
2024-02-12 20:00:00,81.84
2024-02-12 20:30:00,83.56
2024-02-12 21:00:00,84.56
2024-02-12 21:30:00,86.12
2024-02-12 22:00:00,84.15
2024-02-12 22:30:00,83.96
2024-02-12 23:00:00,85.54
2024-02-12 23:30:00,86.89
2024-02-13 00:00:00,88.16
2024-02-13 00:30:00,87.82
2024-02-13 01:00:00,87.16
2024-02-13 01:30:00,85.27
2024-02-13 02:00:00,84.5
2024-02-13 02:30:00,85.26
2024-02-13 03:00:00,84.82
2024-02-13 03:30:00,83.24
2024-02-13 04:00:00,81.93
2024-02-13 04:30:00,81.56
2024-02-13 05:00:00,83.41
2024-02-13 05:30:00,84.53
2024-02-13 06:00:00,85.56
2024-02-13 06:30:00,85.1
2024-02-13 07:00:00,84.81
2024-02-13 07:30:00,86.11
2024-02-13 08:00:00,87.29
2024-02-13 08:30:00,87.35
2024-02-13 09:00:00,86.31
2024-02-13 09:30:00,86.32
2024-02-13 10:00:00,87.98
2024-02-13 10:30:00,87.97
2024-02-13 11:00:00,87.12
2024-02-13 11:30:00,88.03
2024-02-13 12:00:00,87.56
2024-02-13 12:30:00,86.02
2024-02-13 13:00:00,84.1
2024-02-13 13:30:00,85.15
2024-02-13 14:00:00,84.38
2024-02-13 14:30:00,85.28
2024-02-13 15:00:00,87.24
2024-02-13 15:30:00,86.86
2024-02-13 16:00:00,85.01
2024-02-13 16:30:00,85.93
2024-02-13 17:00:00,84.47
2024-02-13 17:30:00,86.19
2024-02-13 18:00:00,86.28
2024-02-13 18:30:00,86.63
2024-02-13 19:00:00,87.06
2024-02-13 19:30:00,86.06
2024-02-13 20:00:00,84.11
2024-02-13 20:30:00,84.52
2024-02-13 21:00:00,85.02
2024-02-13 21:30:00,86.46
2024-02-13 22:00:00,84.79
2024-02-13 22:30:00,84.32
2024-02-13 23:00:00,84.86
2024-02-13 23:30:00,85.26
2024-02-14 00:00:00,85.08
2024-02-14 00:30:00,84.8
2024-02-14 01:00:00,83.02
2024-02-14 01:30:00,81.9
2024-02-14 02:00:00,83.48
2024-02-14 02:30:00,83.09
2024-02-14 03:00:00,83.11
2024-02-14 03:30:00,81.56
2024-02-14 04:00:00,82.08
2024-02-14 04:30:00,82.31
2024-02-14 05:00:00,81.25
2024-02-14 05:30:00,81.3
2024-02-14 06:00:00,79.63
2024-02-14 06:30:00,80.77
2024-02-14 07:00:00,79.1
2024-02-14 07:30:00,78.78
2024-02-14 08:00:00,79.71
2024-02-14 08:30:00,78.77
2024-02-14 09:00:00,78.18
2024-02-14 09:30:00,79.82
2024-02-14 10:00:00,80.7
2024-02-14 10:30:00,80.87
2024-02-14 11:00:00,81.3
2024-02-14 11:30:00,81.38
2024-02-14 12:00:00,83.16
2024-02-14 12:30:00,84.7
2024-02-14 13:00:00,86.47
2024-02-14 13:30:00,88.04
2024-02-14 14:00:00,86.37
2024-02-14 14:30:00,86.69
2024-02-14 15:00:00,85.48
2024-02-14 15:30:00,84.94
2024-02-14 16:00:00,84.48
2024-02-14 16:30:00,86.15
2024-02-14 17:00:00,84.73
2024-02-14 17:30:00,85.57
2024-02-14 18:00:00,87.26
2024-02-14 18:30:00,88.79
2024-02-14 19:00:00,88.85
2024-02-14 19:30:00,89.69
2024-02-14 20:00:00,90.0
2024-02-14 20:30:00,88.87
2024-02-14 21:00:00,89.89
2024-02-14 21:30:00,91.75
2024-02-14 22:00:00,93.59
2024-02-14 22:30:00,95.45
2024-02-14 23:00:00,95.31
2024-02-14 23:30:00,96.74
2024-02-15 00:00:00,96.5
2024-02-15 00:30:00,96.49
2024-02-15 01:00:00,98.36
2024-02-15 01:30:00,99.77
2024-02-15 02:00:00,98.91
2024-02-15 02:30:00,99.27
2024-02-15 03:00:00,99.99
2024-02-15 03:30:00,98.34
2024-02-15 04:00:00,99.2
2024-02-15 04:30:00,99.08
2024-02-15 05:00:00,98.31
2024-02-15 05:30:00,99.53
2024-02-15 06:00:00,97.86
2024-02-15 06:30:00,99.1
2024-02-15 07:00:00,99.23
2024-02-15 07:30:00,99.17
2024-02-15 08:00:00,98.28
2024-02-15 08:30:00,98.33
2024-02-15 09:00:00,99.69
2024-02-15 09:30:00,98.12
2024-02-15 10:00:00,99.84
2024-02-15 10:30:00,99.66
2024-02-15 11:00:00,97.7
2024-02-15 11:30:00,98.1
2024-02-15 12:00:00,97.02
2024-02-15 12:30:00,97.3
2024-02-15 13:00:00,98.47
2024-02-15 13:30:00,98.85
2024-02-15 14:00:00,98.22
2024-02-15 14:30:00,97.21
2024-02-15 15:00:00,98.48
2024-02-15 15:30:00,98.57
2024-02-15 16:00:00,98.52
2024-02-15 16:30:00,97.62
2024-02-15 17:00:00,99.03
2024-02-15 17:30:00,98.39
2024-02-15 18:00:00,98.5
2024-02-15 18:30:00,97.04
2024-02-15 19:00:00,98.74
2024-02-15 19:30:00,97.31
2024-02-15 20:00:00,95.85
2024-02-15 20:30:00,94.21
2024-02-15 21:00:00,95.17
2024-02-15 21:30:00,96.68
2024-02-15 22:00:00,98.25
2024-02-15 22:30:00,97.95
2024-02-15 23:00:00,98.75
2024-02-15 23:30:00,97.34
2024-02-16 00:00:00,97.95
2024-02-16 00:30:00,97.74
2024-02-16 01:00:00,96.28
2024-02-16 01:30:00,95.84
2024-02-16 02:00:00,95.67
2024-02-16 02:30:00,96.57
2024-02-16 03:00:00,97.62
2024-02-16 03:30:00,98.71
2024-02-16 04:00:00,96.97
2024-02-16 04:30:00,97.74
2024-02-16 05:00:00,97.02
2024-02-16 05:30:00,98.12
2024-02-16 06:00:00,97.65
2024-02-16 06:30:00,98.53
2024-02-16 07:00:00,96.56
2024-02-16 07:30:00,96.2
2024-02-16 08:00:00,96.71
2024-02-16 08:30:00,96.26
2024-02-16 09:00:00,98.05
2024-02-16 09:30:00,96.24
2024-02-16 10:00:00,95.61
2024-02-16 10:30:00,94.01
2024-02-16 11:00:00,94.74
2024-02-16 11:30:00,93.64
2024-02-16 12:00:00,92.9
2024-02-16 12:30:00,92.71
2024-02-16 13:00:00,94.08
2024-02-16 13:30:00,94.57
2024-02-16 14:00:00,95.95
2024-02-16 14:30:00,97.94
2024-02-16 15:00:00,97.2
2024-02-16 15:30:00,96.46
2024-02-16 16:00:00,94.79
2024-02-16 16:30:00,96.17
2024-02-16 17:00:00,97.7
2024-02-16 17:30:00,97.93
2024-02-16 18:00:00,97.02
2024-02-16 18:30:00,97.94
2024-02-16 19:00:00,98.41
2024-02-16 19:30:00,96.64
2024-02-16 20:00:00,97.52
2024-02-16 20:30:00,97.69
2024-02-16 21:00:00,98.82
2024-02-16 21:30:00,97.52
2024-02-16 22:00:00,97.09
2024-02-16 22:30:00,97.28
2024-02-16 23:00:00,97.26
2024-02-16 23:30:00,98.36
2024-02-17 00:00:00,98.37
2024-02-17 00:30:00,99.73
2024-02-17 01:00:00,99.81
2024-02-17 01:30:00,98.81
2024-02-17 02:00:00,98.89
2024-02-17 02:30:00,97.78
2024-02-17 03:00:00,97.67
2024-02-17 03:30:00,98.94
2024-02-17 04:00:00,97.04
2024-02-17 04:30:00,95.31
2024-02-17 05:00:00,95.65
2024-02-17 05:30:00,96.34
2024-02-17 06:00:00,94.92
2024-02-17 06:30:00,96.57
2024-02-17 07:00:00,95.84
2024-02-17 07:30:00,95.66
2024-02-17 08:00:00,97.48
2024-02-17 08:30:00,98.63
2024-02-17 09:00:00,97.12
2024-02-17 09:30:00,97.4
2024-02-17 10:00:00,95.54
2024-02-17 10:30:00,95.54
2024-02-17 11:00:00,96.43
2024-02-17 11:30:00,96.39
2024-02-17 12:00:00,95.15
2024-02-17 12:30:00,95.21
2024-02-17 13:00:00,96.33
2024-02-17 13:30:00,95.32
2024-02-17 14:00:00,96.45
2024-02-17 14:30:00,96.04
2024-02-17 15:00:00,94.7
2024-02-17 15:30:00,93.02
2024-02-17 16:00:00,92.49
2024-02-17 16:30:00,91.36
2024-02-17 17:00:00,92.91
2024-02-17 17:30:00,92.94
2024-02-17 18:00:00,91.89
2024-02-17 18:30:00,90.67
2024-02-17 19:00:00,89.4
2024-02-17 19:30:00,87.43
2024-02-17 20:00:00,85.9
2024-02-17 20:30:00,87.42
2024-02-17 21:00:00,86.72
2024-02-17 21:30:00,87.53
2024-02-17 22:00:00,88.61
2024-02-17 22:30:00,89.27
2024-02-17 23:00:00,90.16
2024-02-17 23:30:00,91.78
2024-02-18 00:00:00,90.15
2024-02-18 00:30:00,89.96
2024-02-18 01:00:00,88.44
2024-02-18 01:30:00,90.12
2024-02-18 02:00:00,92.03
2024-02-18 02:30:00,93.96
2024-02-18 03:00:00,92.47
2024-02-18 03:30:00,92.73
2024-02-18 04:00:00,92.13
2024-02-18 04:30:00,92.55
2024-02-18 05:00:00,92.37
2024-02-18 05:30:00,93.54
2024-02-18 06:00:00,93.8
2024-02-18 06:30:00,95.66
2024-02-18 07:00:00,94.3
2024-02-18 07:30:00,93.93
2024-02-18 08:00:00,93.93
2024-02-18 08:30:00,94.46
2024-02-18 09:00:00,94.65
2024-02-18 09:30:00,96.56
2024-02-18 10:00:00,96.43
2024-02-18 10:30:00,98.31
2024-02-18 11:00:00,97.4
2024-02-18 11:30:00,95.99
2024-02-18 12:00:00,94.29
2024-02-18 12:30:00,95.69
2024-02-18 13:00:00,94.51
2024-02-18 13:30:00,95.01
2024-02-18 14:00:00,94.91
2024-02-18 14:30:00,94.22
2024-02-18 15:00:00,95.27
2024-02-18 15:30:00,95.08
2024-02-18 16:00:00,95.01
2024-02-18 16:30:00,93.78
2024-02-18 17:00:00,92.79
2024-02-18 17:30:00,94.0
2024-02-18 18:00:00,95.87
2024-02-18 18:30:00,94.23
2024-02-18 19:00:00,93.23
2024-02-18 19:30:00,94.15
2024-02-18 20:00:00,93.83
2024-02-18 20:30:00,95.24
2024-02-18 21:00:00,96.98
2024-02-18 21:30:00,97.12
2024-02-18 22:00:00,97.37
2024-02-18 22:30:00,95.79
2024-02-18 23:00:00,94.7
2024-02-18 23:30:00,94.9
2024-02-19 00:00:00,95.03
2024-02-19 00:30:00,95.57
2024-02-19 01:00:00,96.79
2024-02-19 01:30:00,95.79
2024-02-19 02:00:00,97.27
2024-02-19 02:30:00,99.09
2024-02-19 03:00:00,98.41
2024-02-19 03:30:00,99.56
2024-02-19 04:00:00,99.67
2024-02-19 04:30:00,98.74
2024-02-19 05:00:00,96.85
2024-02-19 05:30:00,96.89
2024-02-19 06:00:00,98.81
2024-02-19 06:30:00,97.33
2024-02-19 07:00:00,97.79
2024-02-19 07:30:00,99.0
2024-02-19 08:00:00,98.39
2024-02-19 08:30:00,96.82
2024-02-19 09:00:00,96.58
2024-02-19 09:30:00,95.02
2024-02-19 10:00:00,93.99
2024-02-19 10:30:00,93.87
2024-02-19 11:00:00,91.92
2024-02-19 11:30:00,92.69
2024-02-19 12:00:00,94.44
2024-02-19 12:30:00,93.92
2024-02-19 13:00:00,92.89
2024-02-19 13:30:00,93.95
2024-02-19 14:00:00,93.33
2024-02-19 14:30:00,91.99
2024-02-19 15:00:00,90.54
2024-02-19 15:30:00,92.16
2024-02-19 16:00:00,92.82
2024-02-19 16:30:00,92.87
2024-02-19 17:00:00,91.48
2024-02-19 17:30:00,89.57
2024-02-19 18:00:00,91.15
2024-02-19 18:30:00,91.18
2024-02-19 19:00:00,91.15
2024-02-19 19:30:00,91.19
2024-02-19 20:00:00,91.48
2024-02-19 20:30:00,90.37
2024-02-19 21:00:00,89.89
2024-02-19 21:30:00,90.24
2024-02-19 22:00:00,88.72
2024-02-19 22:30:00,88.19
2024-02-19 23:00:00,88.41
2024-02-19 23:30:00,87.07
2024-02-20 00:00:00,86.18
2024-02-20 00:30:00,87.43
2024-02-20 01:00:00,88.1
2024-02-20 01:30:00,86.59
2024-02-20 02:00:00,88.53
2024-02-20 02:30:00,90.19
2024-02-20 03:00:00,88.33
2024-02-20 03:30:00,86.7
2024-02-20 04:00:00,88.5
2024-02-20 04:30:00,86.65
2024-02-20 05:00:00,85.29
2024-02-20 05:30:00,83.37
2024-02-20 06:00:00,84.71
2024-02-20 06:30:00,83.79
2024-02-20 07:00:00,84.83
2024-02-20 07:30:00,86.2
2024-02-20 08:00:00,86.4
2024-02-20 08:30:00,86.13
2024-02-20 09:00:00,85.19
2024-02-20 09:30:00,86.67
2024-02-20 10:00:00,85.15
2024-02-20 10:30:00,86.4
2024-02-20 11:00:00,87.48
2024-02-20 11:30:00,86.13
2024-02-20 12:00:00,84.47
2024-02-20 12:30:00,85.46
2024-02-20 13:00:00,83.9
2024-02-20 13:30:00,83.81
2024-02-20 14:00:00,85.38
2024-02-20 14:30:00,85.76
2024-02-20 15:00:00,83.96
2024-02-20 15:30:00,83.67
2024-02-20 16:00:00,82.97
2024-02-20 16:30:00,81.85
2024-02-20 17:00:00,83.27
2024-02-20 17:30:00,81.34
2024-02-20 18:00:00,81.9
2024-02-20 18:30:00,80.5
2024-02-20 19:00:00,82.43
2024-02-20 19:30:00,80.61
2024-02-20 20:00:00,81.83
2024-02-20 20:30:00,81.43
2024-02-20 21:00:00,82.74
2024-02-20 21:30:00,81.81
2024-02-20 22:00:00,81.66
2024-02-20 22:30:00,81.46
2024-02-20 23:00:00,80.4
2024-02-20 23:30:00,78.79
2024-02-21 00:00:00,77.04
2024-02-21 00:30:00,78.62
2024-02-21 01:00:00,78.43
2024-02-21 01:30:00,78.95
2024-02-21 02:00:00,78.11
2024-02-21 02:30:00,79.02
2024-02-21 03:00:00,79.33
2024-02-21 03:30:00,80.11
2024-02-21 04:00:00,80.54
2024-02-21 04:30:00,81.79
2024-02-21 05:00:00,82.4
2024-02-21 05:30:00,80.69
2024-02-21 06:00:00,78.97
2024-02-21 06:30:00,78.83
2024-02-21 07:00:00,77.96
2024-02-21 07:30:00,77.65
2024-02-21 08:00:00,78.6
2024-02-21 08:30:00,77.2
2024-02-21 09:00:00,76.72
2024-02-21 09:30:00,75.19
2024-02-21 10:00:00,74.47
2024-02-21 10:30:00,73.81
2024-02-21 11:00:00,72.93
2024-02-21 11:30:00,71.83
2024-02-21 12:00:00,70.67
2024-02-21 12:30:00,69.25
2024-02-21 13:00:00,69.88
2024-02-21 13:30:00,70.75
2024-02-21 14:00:00,72.01
2024-02-21 14:30:00,72.93
2024-02-21 15:00:00,74.01
2024-02-21 15:30:00,73.83
2024-02-21 16:00:00,75.71
2024-02-21 16:30:00,74.16
2024-02-21 17:00:00,73.53
2024-02-21 17:30:00,72.25
2024-02-21 18:00:00,72.5
2024-02-21 18:30:00,71.32
2024-02-21 19:00:00,72.88
2024-02-21 19:30:00,71.54
2024-02-21 20:00:00,71.53
2024-02-21 20:30:00,71.43
2024-02-21 21:00:00,71.49
2024-02-21 21:30:00,72.99
2024-02-21 22:00:00,71.64
2024-02-21 22:30:00,72.38
2024-02-21 23:00:00,71.6
2024-02-21 23:30:00,72.26
2024-02-22 00:00:00,73.22
2024-02-22 00:30:00,73.11
2024-02-22 01:00:00,74.07
2024-02-22 01:30:00,74.11
2024-02-22 02:00:00,73.37
2024-02-22 02:30:00,73.75
2024-02-22 03:00:00,72.89
2024-02-22 03:30:00,72.35
2024-02-22 04:00:00,71.86
2024-02-22 04:30:00,71.53
2024-02-22 05:00:00,70.42
2024-02-22 05:30:00,69.43
2024-02-22 06:00:00,69.35
2024-02-22 06:30:00,70.31
2024-02-22 07:00:00,71.26
2024-02-22 07:30:00,71.51
2024-02-22 08:00:00,71.17
2024-02-22 08:30:00,70.48
2024-02-22 09:00:00,71.99
2024-02-22 09:30:00,71.31
2024-02-22 10:00:00,69.9
2024-02-22 10:30:00,69.81
2024-02-22 11:00:00,71.48
2024-02-22 11:30:00,72.26
2024-02-22 12:00:00,70.65
2024-02-22 12:30:00,70.11
2024-02-22 13:00:00,69.07
2024-02-22 13:30:00,70.94
2024-02-22 14:00:00,71.45
2024-02-22 14:30:00,72.15
2024-02-22 15:00:00,70.86
2024-02-22 15:30:00,70.56
2024-02-22 16:00:00,72.22
2024-02-22 16:30:00,72.2
2024-02-22 17:00:00,72.25
2024-02-22 17:30:00,71.76
2024-02-22 18:00:00,70.02
2024-02-22 18:30:00,70.63
2024-02-22 19:00:00,71.1
2024-02-22 19:30:00,69.22
2024-02-22 20:00:00,67.84
2024-02-22 20:30:00,68.17
2024-02-22 21:00:00,66.22
2024-02-22 21:30:00,65.94
2024-02-22 22:00:00,66.5
2024-02-22 22:30:00,66.21
2024-02-22 23:00:00,65.32
2024-02-22 23:30:00,66.31
2024-02-23 00:00:00,65.19
2024-02-23 00:30:00,66.04
2024-02-23 01:00:00,67.02
2024-02-23 01:30:00,65.88
2024-02-23 02:00:00,65.16
2024-02-23 02:30:00,63.47
2024-02-23 03:00:00,64.6
2024-02-23 03:30:00,65.87
2024-02-23 04:00:00,65.95
2024-02-23 04:30:00,67.71
2024-02-23 05:00:00,66.37
2024-02-23 05:30:00,65.32
2024-02-23 06:00:00,64.1
2024-02-23 06:30:00,64.65
2024-02-23 07:00:00,66.41
2024-02-23 07:30:00,66.43
2024-02-23 08:00:00,65.46
2024-02-23 08:30:00,67.22
2024-02-23 09:00:00,65.37
2024-02-23 09:30:00,67.0
2024-02-23 10:00:00,68.92
2024-02-23 10:30:00,68.83
2024-02-23 11:00:00,68.49
2024-02-23 11:30:00,69.18
2024-02-23 12:00:00,70.75
2024-02-23 12:30:00,68.98
2024-02-23 13:00:00,67.5
2024-02-23 13:30:00,69.24
2024-02-23 14:00:00,70.91
2024-02-23 14:30:00,69.26
2024-02-23 15:00:00,67.32
2024-02-23 15:30:00,67.1
2024-02-23 16:00:00,66.62
2024-02-23 16:30:00,65.24
2024-02-23 17:00:00,64.75
2024-02-23 17:30:00,66.59
2024-02-23 18:00:00,68.06
